spy_return_1d,spy_volatility,vixy_level,market_trend,recent_volatility,timestamp,signal_threshold,top_n_trades,l1_risk_factor,sharpe_ratio,total_return,volatility
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,3,0.5,0.6796995830266848,0.04665322746862715,0.06863701101786987
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,3,0.7,0.6797024123727916,0.06531451845607801,0.09609181542501781
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,4,0.3,0.645708332245169,0.02659233965711747,0.04118220661072192
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,4,0.5,0.6457146038753505,0.04432056609519579,0.06863701101786987
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,4,0.7,0.6457172917541519,0.0620487925332741,0.09609181542501781
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,5,0.3,0.6117236831796338,0.025192742833058657,0.04118220661072192
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,5,0.5,0.6117296247240163,0.04198790472176443,0.06863701101786987
0.0017441136165441407,0.13727402203573977,16.0,-1,0.008647450566099238,2024-09-16,0.55,5,0.7,0.6117321711355125,0.058783066610470204,0.09609181542501781
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,2,0.3,1.0330426162370785,0.04468940779654889,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,2,0.5,1.033052168271596,0.07448234632758148,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,2,0.7,1.0330562620547505,0.10427528485861406,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,3,0.3,0.9838501107019794,0.042561340758617984,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,3,0.5,0.9838592078777105,0.07093556793102998,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,3,0.7,0.98386310671881,0.09930979510344197,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,4,0.3,0.9346576051668805,0.040433273720687085,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,4,0.5,0.934666247483825,0.06738878953447848,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,4,0.7,0.9346699513828695,0.09434430534826986,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,5,0.3,0.8854650996317814,0.038305206682756186,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,5,0.5,0.8854732870899394,0.06384201113792698,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.35,5,0.7,0.885476796046929,0.08937881559309777,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.4,2,0.3,1.0602279482433175,0.04586544484382649,0.04325898472292732
